"annotation_id","annotator","created_at","date","flag","id","ids","lead_time","sentiment","target","text","updated_at","user" 
606,"1","2024-10-28T11:01:09.452748Z","Fri May 29 11:43:54 PDT 2009","NO_QUERY",1403,1962820660,2.385,"Neutral",4,"@revrend_slapaho thank you ","2024-10-28T11:01:09.452748Z","sillmia"
607,"1","2024-10-28T11:01:26.067259Z","Mon May 18 05:13:09 PDT 2009","NO_QUERY",1404,1835129451,13.862,"Neutral",4,"@dantemaster214 i replay'd to it man    let me know what you think and what happens in the future  ","2024-10-28T11:01:26.067259Z","Ryoren"
608,"1","2024-10-28T11:01:38.540869Z","Sat May 30 21:25:20 PDT 2009","NO_QUERY",1405,1977657757,9.943,"Positive",4,"@TimothyH2O ice ice baby?? lulz... yay youre having fun! happy for you ","2024-10-28T11:01:38.540869Z","janine_j9"
609,"1","2024-10-28T11:01:47.716294Z","Tue Jun 16 00:18:45 PDT 2009","NO_QUERY",1406,2189554616,6.725,"Negative",0,"Cant believe Ed left tonight  I am so sad! I loved him!","2024-10-28T11:01:47.716294Z","FrankiNicole"
610,"1","2024-10-28T11:02:00.654204Z","Sun May 31 10:59:34 PDT 2009","NO_QUERY",1407,1982329014,10.361,"Positive",4,"Just saw some screenshots of our new Twitter-integration at ekstrabladet.dk - nice work, @systemaddict ","2024-10-28T11:02:00.654204Z","larskjensen"
611,"1","2024-10-28T11:02:15.343449Z","Fri May 29 12:25:37 PDT 2009","NO_QUERY",1408,1963243071,12.587,"Neutral",4,"@visualchemist always good to confirm your theory  hey call me when you get a chance- have an invite question for you!","2024-10-28T11:02:15.343449Z","aenrile"
612,"1","2024-10-28T11:02:22.989600Z","Thu Jun 18 19:00:34 PDT 2009","NO_QUERY",1409,2231771745,5.524,"Negative",0,"Sad about the results of tonights sytycd ","2024-10-28T11:02:22.989600Z","elysenicole1"
613,"1","2024-10-28T11:02:32.355725Z","Sat May 30 09:43:34 PDT 2009","NO_QUERY",1410,1972702601,7.21,"Neutral",4,"Say, Why Don't YOU vote for Me  http://bit.ly/hpLsf","2024-10-28T11:02:32.355725Z","christinemadray"
614,"1","2024-10-28T11:02:39.551084Z","Mon Apr 20 02:02:36 PDT 2009","NO_QUERY",1411,1564152852,4.802,"Negative",0,"@metropol247 You're mean. I don't like you any more. ","2024-10-28T11:02:39.551084Z","nickford"
615,"1","2024-10-28T11:02:46.055676Z","Sun May 31 13:48:54 PDT 2009","NO_QUERY",1412,1983776316,4.35,"Neutral",4,"@2hot2get it was just a question ","2024-10-28T11:02:46.055676Z","KindestAngel"
616,"1","2024-10-28T11:03:01.966192Z","Fri May 29 12:59:11 PDT 2009","NO_QUERY",1413,1963610228,13.767,"Neutral",0,"Can't believe those idiots buzzed out the juggler. ","2024-10-28T11:03:01.966192Z","Wooooooood"
617,"1","2024-10-28T11:03:18.864691Z","Mon Jun 15 15:35:44 PDT 2009","NO_QUERY",1414,2184221384,14.545,"Negative",0,"is still upset - was told to stay in bed for two days - totally NOT happy... Doritos and Galaxy failed to help... Why me?.. ","2024-10-28T11:03:18.864691Z","Elena_Gorba"
618,"1","2024-10-28T11:03:41.884777Z","Fri May 29 17:03:58 PDT 2009","NO_QUERY",1415,1966069448,20.122,"Neutral",0,"zoombezi bay was soooo fun!! buuuut my legs are soooooo sunburnt ","2024-10-28T11:03:41.884777Z","laurrennn"
619,"1","2024-10-28T11:03:55.247368Z","Sat May 02 06:40:01 PDT 2009","NO_QUERY",1416,1678425164,10.35,"Neutral",0,"@TwiTrooper I have NOOO Idea Hollie I still cant think of a Title for mine  Sorry luv","2024-10-28T11:03:55.247368Z","Jennatonic84"
620,"1","2024-10-28T11:04:10.565612Z","Sun May 31 08:01:34 PDT 2009","NO_QUERY",1417,1980932087,13.355,"Neutral",0,"@xzoeee i tried to make it ambiguous. sorry i'm just a straightforward person ","2024-10-28T11:04:10.565612Z","pocari123"
621,"1","2024-10-28T11:04:42.007024Z","Sat Jun 06 17:00:56 PDT 2009","NO_QUERY",1418,2059478168,29.094,"Positive",4,"@Matt_Tuck sounds like fun! you guys are gonna slay at the festivals  you so sexy Matt!!!","2024-10-28T11:04:42.007024Z","kRaZy_FrEaK495"
622,"1","2024-10-28T11:04:59.041136Z","Mon May 04 02:47:54 PDT 2009","NO_QUERY",1419,1694475383,9.939,"Negative",0,"can't bloody believe it, bank holiday monday, NO WORK, and it's bloody RAINING...!!! ","2024-10-28T11:04:59.041136Z","LEM1985"
623,"1","2024-10-28T14:13:29.547109Z","Fri May 29 10:34:51 PDT 2009","NO_QUERY",1420,1962137539,64.632,"Positive",4,"Happy Friday everyone! The only problem w my pt cancelling last nite, I slept all day, so was awake til 4am. Got up @10 so good tonite ","2024-10-28T14:13:29.547109Z","Crayonsetc"
624,"1","2024-10-28T14:13:39.208600Z","Mon Jun 01 15:50:51 PDT 2009","NO_QUERY",1421,1996874166,6.678,"Neutral",0,"Ick... I'm oddly shaped ","2024-10-28T14:13:39.208600Z","Licorice1977"
625,"1","2024-10-28T14:14:16.967679Z","Fri Jun 19 09:54:34 PDT 2009","NO_QUERY",1422,2240574037,35.207,"Neutral",0,"Have been sooo busy! Am terribly excited for BBQ at Bre's tonight! However, not excited to be awake right now ","2024-10-28T14:14:16.967679Z","Ruthrowena"
626,"1","2024-10-28T14:14:42.591692Z","Sat May 02 04:05:42 PDT 2009","NO_QUERY",1423,1677807360,23.701,"Negative",0,"Going into town today. Might get steaming, dunno. Last day off before full time work for 3 and a half months ","2024-10-28T14:14:42.591692Z","kenneeeeee"
627,"1","2024-10-28T14:14:51.714731Z","Fri Jun 05 16:46:58 PDT 2009","NO_QUERY",1424,2049382068,6.402,"Negative",4,"I'm exhausted!  Just got home from work and now I'm packing for my trip to Tennessee on Monday ","2024-10-28T14:14:51.714731Z","huladoll76"
628,"1","2024-10-28T14:14:58.047248Z","Fri May 22 08:08:15 PDT 2009","NO_QUERY",1425,1883180416,4.088,"Neutral",4,"everyday create your history. ","2024-10-28T14:14:58.047248Z","ladollyvita"
629,"1","2024-10-28T14:15:12.087248Z","Fri Jun 05 14:27:14 PDT 2009","NO_QUERY",1426,2047965869,11.756,"Neutral",4,"@CatoInstitute if that nat'l sales tax replaced all the other taxes it might ","2024-10-28T14:15:12.087248Z","darkuncle"
630,"1","2024-10-28T14:15:24.238177Z","Sat May 30 13:29:06 PDT 2009","NO_QUERY",1427,1974609670,9.658,"Positive",4,"@Clare16JB yesss i loooove weekends...i went out to eat with my parents, but now im leaving to gooooo SHOPPING with some buds!!!!!   ","2024-10-28T14:15:24.238177Z","cakester93"
631,"1","2024-10-28T14:15:33.542115Z","Mon May 18 05:51:34 PDT 2009","NO_QUERY",1428,1835380563,6.711,"Neutral",4,"@LightFoundDark where are the fairgrounds? ","2024-10-28T14:15:33.542115Z","Jasiurl"
632,"1","2024-10-28T14:15:43.199299Z","Sun May 03 22:07:12 PDT 2009","NO_QUERY",1429,1693296900,7.848,"Negative",0,"Can't sleep!! I miss my hubby!! ","2024-10-28T14:15:43.199299Z","Shari79"
633,"1","2024-10-28T14:16:02.310199Z","Fri Jun 19 04:44:38 PDT 2009","NO_QUERY",1430,2236882814,17.006,"Neutral",0,"@clouddancefest Very  We will all need prozac after filming is over. But THEN. We get to actually WATCH it!","2024-10-28T14:16:02.310199Z","_ophelia"
634,"1","2024-10-28T14:16:24.068635Z","Sat May 30 21:43:06 PDT 2009","NO_QUERY",1431,1977790983,19.77,"Negative",0,"My roommate may be working the Scott Pilgrim wrap party (if he's not lying) and I'm impossibly jealous ... And sad for me ... ","2024-10-28T14:16:24.069634Z","AMDin"
635,"1","2024-10-28T14:16:33.960726Z","Thu Jun 18 05:41:12 PDT 2009","NO_QUERY",1432,2221603163,6.891,"Negative",0,"I really don't know what I am going to say to me kids...they will be devestated ","2024-10-28T14:16:33.960726Z","sassij"
636,"1","2024-10-28T14:16:50.283941Z","Sat Jun 06 08:58:10 PDT 2009","NO_QUERY",1433,2055244124,13.644,"Negative",4,"Also, Today is The official National holiday of Sweden, so I doubt we'll see the servers opening until Mon/Tues.     GO DO SOMETHING ELSE ","2024-10-28T14:16:50.283941Z","ZXSythe"
637,"1","2024-10-28T14:17:24.173558Z","Mon May 04 00:09:41 PDT 2009","NO_QUERY",1434,1693884493,31.657,"Neutral",0,"@shoebites arrgh coz gastro is back  It's the most mind fucking disease ever! You should've just gone home, why calling and all? Mad!  ...","2024-10-28T14:17:24.173558Z","nadineseq"
638,"1","2024-10-28T14:17:42.579132Z","Mon Jun 15 09:48:15 PDT 2009","NO_QUERY",1435,2179948647,16.583,"Positive",4,"@AlexAllTimeLow finallllly  Damned if I Do Ya is fucking genius. Loves it ","2024-10-28T14:17:42.579132Z","mandiontis"
639,"1","2024-10-28T14:17:52.608876Z","Sun May 10 20:56:52 PDT 2009","NO_QUERY",1436,1760213921,2.104,"Neutral",4,"You know it! ","2024-10-28T14:17:52.608876Z","MatGarcia"
640,"1","2024-10-28T14:18:02.684348Z","Sat May 30 23:35:22 PDT 2009","NO_QUERY",1437,1978512342,8.265,"Positive",4,"why do people make fun of my southern accent? i love my acecnt ","2024-10-28T14:18:02.684348Z","HDentE85"
641,"1","2024-10-28T14:18:08.982351Z","Sat Jun 20 10:18:21 PDT 2009","NO_QUERY",1438,2254801784,4.487,"Neutral",0,"@michellerperry I'm not sure I understand the Tool Academy reference.  ","2024-10-28T14:18:08.982351Z","ChrisHangsleben"
642,"1","2024-10-28T14:18:25.184327Z","Mon Apr 20 05:08:47 PDT 2009","NO_QUERY",1439,1564853031,11.952,"Positive",4,"@noxhanti : All good, Move servers on palsnaija.com ...and u? ","2024-10-28T14:18:25.184327Z","gpok"
643,"1","2024-10-28T14:18:42.483633Z","Sun Jun 07 11:59:43 PDT 2009","NO_QUERY",1440,2067237038,8.386,"Neutral",0,"I have so much homework and studying ","2024-10-28T14:18:42.483633Z","iHeartJB"
644,"1","2024-10-28T14:18:57.383730Z","Sat May 30 19:08:14 PDT 2009","NO_QUERY",1441,1976808401,12.888,"Negative",4,"(@JayeLaSOLE) Damn. Game ain't over for another hour and a half and niggas already makin predictions? Shut the fuck up. Ok goodnight ","2024-10-28T14:18:57.383730Z","shutupmeg"
645,"1","2024-10-28T14:19:05.428576Z","Tue Jun 16 05:18:47 PDT 2009","NO_QUERY",1442,2191455647,5.798,"Negative",0," something I ate last night was NOT good....","2024-10-28T14:19:05.428576Z","erinichristine"
646,"1","2024-10-28T14:19:25.549246Z","Wed Jun 03 01:16:05 PDT 2009","NO_QUERY",1443,2014359222,17.338,"Negative",4,"@SirLP yes it is wrong to but it! soooo wrong !! actually get it because then you have to get the new laptop as well ","2024-10-28T14:19:25.549246Z","katezp"
647,"1","2024-10-28T14:19:31.770165Z","Wed Jun 17 07:07:34 PDT 2009","NO_QUERY",1444,2206839155,2.942,"Neutral",0,"Off to class ","2024-10-28T14:19:31.770165Z","GJO87"
648,"1","2024-10-28T14:19:50.175675Z","Sun Jun 07 15:53:38 PDT 2009","NO_QUERY",1445,2069445670,8.991,"Negative",0,"Updating my myspace and Facebook pages... Stuffy and congested ","2024-10-28T14:19:50.175675Z","Nisey_Bow15"
649,"1","2024-10-28T14:20:00.321791Z","Mon Apr 20 04:23:56 PDT 2009","NO_QUERY",1446,1564646040,7.542,"Neutral",4,"@ddlovato demi pleaasseeee come to MANCHESTER UK ","2024-10-28T14:20:00.321791Z","saaam_"
650,"1","2024-10-28T14:20:15.098026Z","Fri May 01 23:36:11 PDT 2009","NO_QUERY",1447,1676892000,12.413,"Neutral",4,"@lakergirl824 whos being fake laura ??? Just remember that ppl do mean things when they are jealous ","2024-10-28T14:20:15.098026Z","AnnieLove3"
651,"1","2024-10-28T14:20:23.462065Z","Sun May 31 00:02:33 PDT 2009","NO_QUERY",1448,1978657104,6.371,"Negative",0,"Thanks but its not that happy... ","2024-10-28T14:20:23.462065Z","Jennica85711"
652,"1","2024-10-28T14:20:37.115351Z","Sun May 03 03:32:54 PDT 2009","NO_QUERY",1449,1686060658,11.449,"Positive",4,"@shondarhimes and thanks for the last episode ^^ All over the world, fangirl squeed/ almost cried  (like me)","2024-10-28T14:20:37.115351Z","wolwiegirl"
653,"1","2024-10-28T14:20:56.200764Z","Tue Apr 21 03:10:22 PDT 2009","NO_QUERY",1450,1573854739,17.016,"Neutral",0,"@alteridem If you stay in insurance you will most assuredly stay up nights worrying about SOMETHING! ","2024-10-28T14:20:56.200764Z","sallyd1211"
654,"1","2024-10-28T14:21:08.114969Z","Fri Jun 05 11:45:24 PDT 2009","NO_QUERY",1451,2046144573,9.391,"Neutral",0,"@whitkneepee I know, jus killin my Miami expierence. ","2024-10-28T14:21:08.114969Z","llegrats87"
655,"1","2024-10-28T14:21:16.389601Z","Thu May 14 06:28:03 PDT 2009","NO_QUERY",1452,1794741416,6.399,"Neutral",4,"TOP OF THE MORNING TO YA'LL ","2024-10-28T14:21:16.389601Z","msparisknight"
656,"1","2024-10-28T14:21:21.907296Z","Sat Jun 06 08:02:47 PDT 2009","NO_QUERY",1453,2054768243,3.617,"Positive",4,"@traveleverywher My pleasure! ","2024-10-28T14:21:21.907296Z","JulieFBT"
657,"1","2024-10-28T14:21:31.921384Z","Sat Jun 20 05:51:25 PDT 2009","NO_QUERY",1454,2252258901,7.94,"Negative",0,"@LindaHeathNH cant thing of the melody of that one it escapes me ","2024-10-28T14:21:31.921384Z","cartoonluv3k"
658,"1","2024-10-28T14:21:39.135546Z","Fri May 29 17:30:59 PDT 2009","NO_QUERY",1455,1966302496,5.322,"Negative",0,"@Anthony_y_Tony and didn't bring me any????  You suck","2024-10-28T14:21:39.135546Z","imanwilliams"
659,"1","2024-10-28T14:21:56.734842Z","Sun Apr 19 09:00:00 PDT 2009","NO_QUERY",1456,1558646309,15.356,"Negative",4,"Sundays = do the weeks worth of homework i have thats all due tomorrow... 2 more weeks!!!! ","2024-10-28T14:21:56.734842Z","KimmieBoyle"
660,"1","2024-10-28T14:22:15.617884Z","Sat May 30 04:48:49 PDT 2009","NO_QUERY",1457,1970677950,16.538,"Neutral",0,"WAS going to go stawberry picking with my mother in-law &amp; help her with her garden BUT It's raining  SO, Jeremy took the car to work","2024-10-28T14:22:15.617884Z","DeanneTillman"
661,"1","2024-10-28T14:22:22.225885Z","Sun Jun 07 11:43:20 PDT 2009","NO_QUERY",1458,2067086223,4.421,"Positive",4,"@kellinicole much better this time ","2024-10-28T14:22:22.225885Z","halls609"
662,"1","2024-10-28T14:22:37.038461Z","Sun May 10 09:19:22 PDT 2009","NO_QUERY",1459,1755509634,12.763,"Neutral",4,"I think today I am going to have to officially start up MADI. Yes! That is my nick name, but now is also know as: My Asinine Daily Moment ","2024-10-28T14:22:37.038461Z","MadelaineMoon"
663,"1","2024-10-28T14:22:56.935976Z","Thu May 28 21:32:21 PDT 2009","NO_QUERY",1460,1956277192,11.823,"Neutral",0,"I'm h0me.. Just g0t back fr0m the dentist,... can't eat ","2024-10-28T14:22:56.935976Z","siexteen"
664,"1","2024-10-28T14:23:06.629808Z","Tue Jun 23 08:08:44 PDT 2009","NO_QUERY",1461,2295607939,7.614,"Neutral",0,"just ate a whole pack of Tucs ","2024-10-28T14:23:06.629808Z","jonnieashley"
665,"1","2024-10-28T14:23:13.181613Z","Thu May 14 08:29:03 PDT 2009","NO_QUERY",1462,1795855783,4.162,"Neutral",4,"@wayw4rd what are friends for... ","2024-10-28T14:23:13.181613Z","shellleung"
666,"1","2024-10-28T14:23:25.040358Z","Sun May 17 00:05:22 PDT 2009","NO_QUERY",1463,1824112896,9.831,"Positive",4,"damn, im gonna be very sucessful with this motherfucking fictitious story im writing ","2024-10-28T14:23:25.040358Z","jamiesgotagun"
667,"1","2024-10-28T14:23:40.182812Z","Sun Jun 07 16:07:46 PDT 2009","NO_QUERY",1464,2069575193,10.67,"Negative",0,"Sorta terrified if my cousin goes w/me it won't end well. For me. ","2024-10-28T14:23:40.182812Z","hikariblue"
668,"1","2024-10-28T14:23:52.818059Z","Sat Jun 06 12:28:15 PDT 2009","NO_QUERY",1465,2057152483,8.191,"Negative",4,"@redspyda01 he is bothering me...handle it boi ","2024-10-28T14:23:52.818059Z","BrooklynzFinest"
669,"1","2024-10-28T14:24:02.185428Z","Fri Jun 19 11:58:32 PDT 2009","NO_QUERY",1466,2242263040,7.211,"Neutral",0,"@efinch25 thanks......  they prolly have herpes on them too.","2024-10-28T14:24:02.186428Z","Simply_Claire"
670,"1","2024-10-28T14:24:17.781480Z","Mon Jun 01 20:32:58 PDT 2009","NO_QUERY",1467,1999629482,12.237,"Positive",4,"@codizinn i miss you too!! call me when you get off work tomorrow!! love you &amp; have fun at work with the little kiddies!! ","2024-10-28T14:24:17.781480Z","breannafilson"
671,"1","2024-10-28T14:24:26.368583Z","Sun May 31 11:15:55 PDT 2009","NO_QUERY",1468,1982466313,5.538,"Negative",0,"@YoungQ YEA I hate that its silly 140 leters ","2024-10-28T14:24:26.368583Z","MissNathVintage"
672,"1","2024-10-28T14:24:40.665983Z","Sun May 31 09:55:17 PDT 2009","NO_QUERY",1469,1981801357,11.387,"Neutral",0,"@iShatara maybe it was only a bay area thang  dammit!","2024-10-28T14:24:40.665983Z","geether"
673,"1","2024-10-28T14:24:49.811023Z","Fri Jun 05 16:41:04 PDT 2009","NO_QUERY",1470,2049325331,6.968,"Neutral",4,"@gummiskye apparently so do i! i'm way poorer now. ","2024-10-28T14:24:49.811023Z","shonachica"
674,"1","2024-10-28T14:25:03.854253Z","Sat Jun 20 08:10:42 PDT 2009","NO_QUERY",1471,2253443365,12.139,"Neutral",0,"Espn is not the same without bball and football  but I don't sleep or wake without watching it boom!!!","2024-10-28T14:25:03.854253Z","GreedyBombshell"
675,"1","2024-10-28T14:25:14.285349Z","Thu May 14 05:32:24 PDT 2009","NO_QUERY",1472,1794323823,7.688,"Neutral",0,"@OfficialAS awwwww.... is he gonna be okay?! I'm sure he'll be right. Just a big baby!! ","2024-10-28T14:25:14.285349Z","28doomdoom28"
676,"1","2024-10-28T14:25:33.321528Z","Fri Jun 05 19:05:32 PDT 2009","NO_QUERY",1473,2050673355,16.968,"Negative",0,"@OneForDanny i kno! but im thinking i shouldve ordered my tickets way earlier. i kept forgetting to ","2024-10-28T14:25:33.321528Z","DaniGingerKid"
677,"1","2024-10-28T14:25:50.424224Z","Mon Jun 01 20:28:59 PDT 2009","NO_QUERY",1474,1999589560,14.244,"Neutral",4,"@kimberly2020 hello darling ","2024-10-28T14:25:50.424224Z","KaitLo"
678,"1","2024-10-28T14:26:05.862503Z","Mon May 18 01:37:03 PDT 2009","NO_QUERY",1475,1834097313,13.464,"Negative",4,"@Spoiiled_BRAT34 ok jeremaine dupri,TREMAINE!Usher,bowwow,bryan cox,dj Clinton sparks,Nelly....im goin hard for trey trey!!!! ","2024-10-28T14:26:05.862503Z","PutsaCPOceans"
679,"1","2024-10-28T14:26:17.391338Z","Mon Jun 15 22:27:49 PDT 2009","NO_QUERY",1476,2188737453,9.232,"Neutral",4,"I think you meant 'p0wn' the men, right @webaddict?  @petehopkins","2024-10-28T14:26:17.391338Z","krystynchong"
680,"1","2024-10-28T14:26:25.435501Z","Sun May 31 23:37:51 PDT 2009","NO_QUERY",1477,1988873935,5.944,"Positive",4,"@mrskutcher im watching mortal thoughts!!! love this movie ","2024-10-28T14:26:25.435501Z","sherraroxx"
681,"1","2024-10-28T14:26:40.077796Z","Fri Jun 19 23:35:30 PDT 2009","NO_QUERY",1478,2250052085,12.624,"Positive",0,"it's as if I'm at the party.. listening to all the drama, hahahaha, but at the same time ","2024-10-28T14:26:40.077796Z","tomalapala"
682,"1","2024-10-28T14:27:13.349489Z","Thu Jun 18 09:23:30 PDT 2009","NO_QUERY",1479,2224347113,28.012,"Negative",0,"@melgrimes Not to scare you, but Strep is a common illness in a cash handling job. Water, rest and pain killers are all you can do ","2024-10-28T14:27:13.349489Z","Pandabeara"
683,"1","2024-10-28T14:27:31.994317Z","Sun May 31 15:13:32 PDT 2009","NO_QUERY",1480,1984498646,10.155,"Positive",4,"@officialnjonas Hi Nick!  I just want to thank you(your brothers too)for make beautifull music..","2024-10-28T14:27:31.994317Z","justhangiinout"
684,"1","2024-10-28T14:27:44.255718Z","Sat May 30 08:53:32 PDT 2009","NO_QUERY",1481,1972261840,7.701,"Neutral",4,"@yelyahwilliams Eeerrr, normal people kinda go to sleep at that very time. ","2024-10-28T14:27:44.255718Z","NerickXX"
685,"1","2024-10-28T14:27:49.433871Z","Sat May 30 16:20:20 PDT 2009","NO_QUERY",1482,1975986312,3.322,"Positive",4,"@jaikil Thank you, Miss Jaime! ","2024-10-28T14:27:49.433871Z","LisaKCarter"
686,"1","2024-10-28T14:28:05.456624Z","Sun May 03 22:51:25 PDT 2009","NO_QUERY",1483,1693531243,13.83,"Negative",0,"&quot;if I had it my way, I'd turn the car around &amp; runaway, just you &amp; I&quot;...phone calls that produce tears aren't the best ","2024-10-28T14:28:05.456624Z","__shelly"
687,"1","2024-10-28T14:28:13.042053Z","Sat Jun 20 00:19:31 PDT 2009","NO_QUERY",1484,2250357631,5.341,"Negative",0,"@trellthms still sad u won't be here ","2024-10-28T14:28:13.042053Z","Covergirl08"
688,"1","2024-10-28T14:28:22.463705Z","Mon Jun 01 16:28:34 PDT 2009","NO_QUERY",1485,1997225360,7.237,"Negative",0,"Won't have time to watch The Bachelorette tonight. Too much studying. ","2024-10-28T14:28:22.463705Z","big_al24"
689,"1","2024-10-28T14:28:36.251641Z","Sat Jun 20 08:03:44 PDT 2009","NO_QUERY",1486,2253373620,11.362,"Negative",0,"wants to be hugged ! Miss that soo Much..  http://plurk.com/p/12gym5","2024-10-28T14:28:36.251641Z","hepimaira"
690,"1","2024-10-28T14:28:49.301744Z","Sat Jun 06 21:43:01 PDT 2009","NO_QUERY",1487,2061832162,10.605,"Negative",4,"IM COMING AS SOON AS YOU CLOSE THEM..CANT WAIT MY DEAR! ","2024-10-28T14:28:49.301744Z","rosezay"
691,"1","2024-10-28T14:28:59.540640Z","Mon Jun 15 21:52:54 PDT 2009","NO_QUERY",1488,2188428273,7.562,"Negative",0,"Having a little something to eat.  Have to fast until after my 1:00pm doctor appt.  ","2024-10-28T14:28:59.540640Z","talkradiodebate"
692,"1","2024-10-28T14:29:06.934640Z","Tue Jun 16 11:26:33 PDT 2009","NO_QUERY",1489,2195668225,5.064,"Negative",0,"@duffyantiques So Sorry Brenda!!!  It's just awful to feel bad ","2024-10-28T14:29:06.934640Z","TeddiesbyLL"
693,"1","2024-10-28T14:29:19.670935Z","Sun May 31 23:07:00 PDT 2009","NO_QUERY",1490,1988698166,10.754,"Negative",0,"been crying for the last 30 minutes.... why did that old lady have to be so much like my great grandma  damn it...","2024-10-28T14:29:19.670935Z","MiLovele"
694,"1","2024-10-28T14:29:35.981392Z","Fri May 22 06:40:32 PDT 2009","NO_QUERY",1491,1882330354,12.702,"Neutral",0,"I wanna go to nickelback, hinder, papa roach and saving abel! ","2024-10-28T14:29:35.981392Z","MileyAnn"
695,"1","2024-10-28T14:29:44.197472Z","Sat May 30 17:24:30 PDT 2009","NO_QUERY",1492,1976470366,5.847,"Neutral",4,"@soobama this is what i do ","2024-10-28T14:29:44.197472Z","nay_lo"
696,"1","2024-10-28T14:29:55.334319Z","Tue Jun 02 03:49:58 PDT 2009","NO_QUERY",1493,2002309450,8.994,"Neutral",4,"let have some fun. this beat is sick! ","2024-10-28T14:29:55.334319Z","faiznurdavid"
697,"1","2024-10-28T14:30:20.141121Z","Wed Jun 24 21:48:15 PDT 2009","NO_QUERY",1494,2321943059,22.756,"Neutral",0,"i quit job to come out of routine. now i find lack of routine is impacting my productivity. ","2024-10-28T14:30:20.141121Z","nageshhebbar"
698,"1","2024-10-28T14:30:35.190256Z","Sun May 31 10:03:30 PDT 2009","NO_QUERY",1495,1981869738,12.42,"Positive",4,"played beach volleyball all day in the sun and rain yesterday, so burnt and sore. but came second! ","2024-10-28T14:30:35.190256Z","ericanacc"
699,"1","2024-10-28T14:30:45.282146Z","Sat May 09 18:14:54 PDT 2009","NO_QUERY",1496,1750924661,7.995,"Neutral",0,"sorry havent been twittering 4 a while...been busy with homework all week!!! ","2024-10-28T14:30:45.282146Z","x_kiran_x"
700,"1","2024-10-28T14:30:57.903489Z","Sun Apr 19 07:39:36 PDT 2009","NO_QUERY",1497,1558214660,10.759,"Negative",4,"Is something wrong with Lola? Is that why I can't go faster? ","2024-10-28T14:30:57.903489Z","biniboop"
701,"1","2024-10-28T14:31:13.673454Z","Tue Jun 23 17:01:27 PDT 2009","NO_QUERY",1498,2302591298,9.488,"Neutral",0,"I'm home resting, long day @ work!!! ","2024-10-28T14:31:13.673454Z","bry1377"
702,"1","2024-10-28T14:31:32.206600Z","Sat Jun 06 15:30:29 PDT 2009","NO_QUERY",1499,2058725164,13.334,"Positive",4,"@silk_stocking oh ok  I love it (L) And it fits my personnality since i'm talking all the time LOL","2024-10-28T14:31:32.206600Z","lillypauline"
703,"1","2024-10-28T14:31:54.715673Z","Sun May 10 09:54:43 PDT 2009","NO_QUERY",1500,1755742169,6.666,"Positive",4,"Church was good  now going out to breakfast.","2024-10-28T14:31:54.715673Z","alanayvette2"
704,"1","2024-10-28T14:32:09.441667Z","Tue Jun 16 23:09:10 PDT 2009","NO_QUERY",1501,2203161922,11.361,"Negative",0,"@PapaLazarou I won none of the monitors I was bidding on for the table ","2024-10-28T14:32:09.441667Z","aeoth"
705,"1","2024-10-28T14:32:22.625730Z","Sat May 02 10:06:33 PDT 2009","NO_QUERY",1502,1679757547,11.096,"Negative",0,"The first beautiful day outside in like two weeks and i'm stuck inside working! ","2024-10-28T14:32:22.625730Z","TayLivesLove"
706,"1","2024-10-28T14:35:08.526417Z","Thu Jun 25 09:10:18 PDT 2009","NO_QUERY",1503,2328102445,160.903,"Negative",0,"There's nothing to cook here! No eggs, no milk... what am I going to do  plus I'm broke so I can't go buy anything.","2024-10-28T14:35:08.526417Z","decoystars"
707,"1","2024-10-28T14:35:18.651384Z","Fri Jun 05 14:46:51 PDT 2009","NO_QUERY",1504,2048175543,7.887,"Negative",0,"Took the dog for a walk...now he's got that wet dog smell.  ","2024-10-28T14:35:18.651384Z","Jaxxluvssixx"
708,"1","2024-10-28T14:35:30.138524Z","Sat May 30 04:11:59 PDT 2009","NO_QUERY",1505,1970521199,9.47,"Positive",4,"@_rachel163 Im roasting too :| finally some nice weather ","2024-10-28T14:35:30.138524Z","Fiooonaaa"
709,"1","2024-10-28T14:35:43.465590Z","Fri May 29 17:59:28 PDT 2009","NO_QUERY",1506,1966559396,10.259,"Neutral",4,"@butterflysparks no we're not, but that doesn't mean that it won't happen in the future! i just keep dreaming... ","2024-10-28T14:35:43.465590Z","laurenlarsen"
710,"1","2024-10-28T14:35:50.390705Z","Sun Jun 07 06:37:21 PDT 2009","NO_QUERY",1507,2064569312,3.757,"Positive",4,"watching parodies at youtube, haha ","2024-10-28T14:35:50.390705Z","MileyAnneTisdal"
711,"1","2024-10-28T14:35:59.799526Z","Fri Jun 05 13:25:15 PDT 2009","NO_QUERY",1508,2047282613,7.279,"Neutral",4,"@Alecmonty no probs thats what friends are for ","2024-10-28T14:35:59.799526Z","Cazzie_Sturgess"
712,"1","2024-10-28T14:36:08.116680Z","Sat May 30 07:57:57 PDT 2009","NO_QUERY",1509,1971817635,5.968,"Negative",0,"mwah I totally hate cold/cloudy days ","2024-10-28T14:36:08.117679Z","laribra"
713,"1","2024-10-28T14:36:16.965198Z","Sun May 31 08:05:09 PDT 2009","NO_QUERY",1510,1980958271,6.921,"Neutral",4,"Heading to our friend's house in Uphall for a BBQ ","2024-10-28T14:36:16.965198Z","digitalkatie"
